rid,rater,video,sam,sam2,lastSam,dimension,modality,shift,comments,timeStart,timeAnno,timeDone,timeFinish,elapsedAnno,elapsedDone,gender,eating,drinking,reading,calling,abpl,abar,abdo,fmood,lastSam2
34400,-63205530,0423b,5,3,3,a,f,1,It looked like the person was talking to someone who was not shown in the video.,Fri Jul 25 2014 15:35:55 GMT-0400 (Eastern Daylight Time),Fri Jul 25 2014 15:35:55 GMT-0400 (Eastern Daylight Time),Fri Jul 25 2014 15:40:09 GMT-0400 (Eastern Daylight Time),Fri Jul 25 2014 15:42:31 GMT-0400 (Eastern Daylight Time),7,254198,m,-1,0,-1,-1,-0.017119013,-0.90124068,-0.499196652,neu,3
34900,1534592458,0423b,5,2,2,a,f,1,,Fri Jul 25 2014 22:27:16 GMT+0200 (W. Europe Daylight Time),Fri Jul 25 2014 22:27:58 GMT+0200 (W. Europe Daylight Time),Fri Jul 25 2014 22:32:24 GMT+0200 (W. Europe Daylight Time),Fri Jul 25 2014 22:33:40 GMT+0200 (W. Europe Daylight Time),42621,308707,m,-1,0,-1,-1,-0.220883534,-0.995159086,0.136947791,neg,2
35800,-1394907485,0423b,5,3,3,a,f,1,,Sat Jul 26 2014 01:50:40 GMT+0300 (FLE Daylight Time),Sat Jul 26 2014 01:50:40 GMT+0300 (FLE Daylight Time),Sat Jul 26 2014 01:55:16 GMT+0300 (FLE Daylight Time),Sat Jul 26 2014 01:56:06 GMT+0300 (FLE Daylight Time),4,275964,m,-1,0,-1,-1,-0.150200803,-0.336980074,0.702409639,neu,3
37337,1870868286,0423c,2,0,2,a,f,-1,,Wed Jul 30 2014 04:20:14 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:20:14 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:22:29 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:23:30 GMT+0200 (Central Europe Daylight Time),2,134667,m,-1,0,-1,-1,-0.079518072,-0.90124054,-0.499196787,neg,2
37360,187469339,0423c,1,0,1,a,f,-1,,Wed Jul 30 2014 05:27:09 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 05:30:59 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 05:36:30 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 05:38:54 GMT+0300 (E. Europe Daylight Time),230324,560740,m,1,0,-1,-1,0.017670683,-0.881249444,-0.51686747,neu,1
37599,-7440674,0423c,3,0,3,a,f,-1,,Tue Jul 29 2014 22:49:17 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 22:49:17 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 23:06:24 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 23:06:35 GMT-0700 (Pacific Standard Time),19,1026623,m,-1,0,-1,-1,-0.026506024,-0.998561118,-0.110441767,neg,3
37862,-113005419,0423c,3,0,3,a,f,-1,,Wed Jul 30 2014 11:12:17 GMT+0200,Wed Jul 30 2014 11:12:17 GMT+0200,Wed Jul 30 2014 11:14:38 GMT+0200,Wed Jul 30 2014 11:14:48 GMT+0200,6,141515,m,-1,0,-1,-1,0.176706827,-0.992512843,-0.26064257,neu,3
38043,1876835691,0423c,3,0,3,a,f,-1,,Wed Jul 30 2014 13:13:26 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:13:26 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:15:36 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:16:02 GMT+0200 (ora legale Europa occidentale),11,129379,m,-1,0,-1,-1,-0.521285141,0.204060677,-0.799598394,neu,3
38109,-646954163,0423c,1,0,1,a,f,-1,,Wed Jul 30 2014 16:00:28 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 16:00:28 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 16:03:10 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 16:03:48 GMT+0300 (GTB Daylight Time),3,161644,m,-1,0,-1,-1,-0.821686747,0.326099658,-0.06626506,neg,1
38402,-1966622020,0423c,1,0,1,a,f,-1,,Wed Jul 30 2014 19:35:40 GMT+0200,Wed Jul 30 2014 19:35:40 GMT+0200,Wed Jul 30 2014 19:37:54 GMT+0200,Wed Jul 30 2014 19:38:29 GMT+0200,28,134079,m,-1,0,-1,-1,-0.26064257,-0.461678389,0.675903614,neg,1
39068,414683643,0423c,2,0,2,a,f,-1,,Mon Aug 11 2014 10:38:20 GMT+0200,Mon Aug 11 2014 10:38:20 GMT+0200,Mon Aug 11 2014 10:40:33 GMT+0200,Mon Aug 11 2014 10:40:58 GMT+0200,8,132521,m,-1,0,-1,-1,-0.521285141,-0.875686365,-0.410843373,neg,2
45014,1171597314,0423c,1,0,1,a,f,-1,,Wed Sep 03 2014 10:46:51 GMT+0200 (Åšrodkowoeuropejski czas letni),Wed Sep 03 2014 10:46:51 GMT+0200 (Åšrodkowoeuropejski czas letni),Wed Sep 03 2014 10:49:06 GMT+0200 (Åšrodkowoeuropejski czas letni),Wed Sep 03 2014 10:49:31 GMT+0200 (Åšrodkowoeuropejski czas letni),2,135081,m,-1,0,-1,-1,0,-0.993831586,-0.242971888,neg,1
45023,577359460,0423c,1,0,1,a,f,-1,,Wed Sep 03 2014 06:04:08 GMT-0400 (Eastern Standard Time),Wed Sep 03 2014 06:04:08 GMT-0400 (Eastern Standard Time),Wed Sep 03 2014 06:06:35 GMT-0400 (Eastern Standard Time),Wed Sep 03 2014 06:07:58 GMT-0400 (Eastern Standard Time),12,146657,m,-1,0,-1,-1,0.035341365,-0.965012876,-0.402008032,neg,1
45064,1305815162,0423c,2,0,2,a,f,-1,,Wed Sep 03 2014 15:54:47 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 15:54:47 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 16:01:47 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 16:02:03 GMT+0300 (GTB Daylight Time),6,420358,m,-1,0,-1,-1,-0.428514056,-0.857499853,0.534538153,neu,2
37333,1870868286,0423d,1,4,4,a,f,1,,Wed Jul 30 2014 04:17:13 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:17:13 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:19:24 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:20:09 GMT+0200 (Central Europe Daylight Time),2,131812,m,-1,0,-1,-1,0.821686747,0.326099658,0.808433735,neu,4
37339,-667774668,0423d,1,3,3,a,f,1,,"Wed Jul 30 2014 04:20:25 GMT+0200 (Paris, Madrid)","Wed Jul 30 2014 04:21:00 GMT+0200 (Paris, Madrid)","Wed Jul 30 2014 04:24:02 GMT+0200 (Paris, Madrid)","Wed Jul 30 2014 04:24:27 GMT+0200 (Paris, Madrid)",35426,217192,m,1,0,-1,-1,-0.088353414,-0.777771837,-0.578714859,neu,3
37519,801571006,0423d,3,1,1,a,f,1,,Tue Jul 29 2014 21:28:22 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:28:22 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:30:34 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:31:16 GMT-0700 (Pacific Daylight Time),3,131748,m,-1,0,-1,-1,0.13253012,-0.982133713,0.340160643,neu,1
37738,1943972297,0423d,2,3,3,a,f,1,,Wed Jul 30 2014 10:03:43 GMT+0200 (Central Europe Standard Time),Wed Jul 30 2014 10:04:37 GMT+0200 (Central Europe Standard Time),Wed Jul 30 2014 10:07:04 GMT+0200 (Central Europe Standard Time),Wed Jul 30 2014 10:07:53 GMT+0200 (Central Europe Standard Time),54900,201806,m,-1,0,-1,-1,0.026506024,-0.813543498,0.561044177,neg,3
37870,-432686749,0423d,2,1,1,a,f,1,,Wed Jul 30 2014 12:17:06 GMT+0300 (EEST),Wed Jul 30 2014 12:17:06 GMT+0300 (EEST),Wed Jul 30 2014 12:19:23 GMT+0300 (EEST),Wed Jul 30 2014 12:20:11 GMT+0300 (EEST),5,136487,m,-1,0,-1,-1,-0.490361446,0.153816332,0.790763052,neg,1
38146,-211883220,0423d,1,3,3,a,f,1,anxious and a bit away ... after drinking from the cup visibly better mood,Wed Jul 30 2014 15:38:31 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 15:38:31 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 15:40:57 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 15:42:02 GMT+0200 (Central Europe Daylight Time),5,146583,m,-1,0,-1,-1,0.326907631,-0.736083904,-0.596385542,neu,3
38176,622644722,0423d,4,0,4,a,f,-1,,Wed Jul 30 2014 17:03:51 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 17:03:51 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 17:06:13 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 17:06:41 GMT+0300 (GTB Daylight Time),3,142305,m,-1,0,-1,-1,0.06184739,0.879362866,0.96746988,neu,4
40141,1995197250,0423d,1,3,3,a,f,1,,Fri Aug 29 2014 16:34:53 GMT+0200 (Central European Daylight Time),Fri Aug 29 2014 16:34:53 GMT+0200 (Central European Daylight Time),Fri Aug 29 2014 16:37:10 GMT+0200 (Central European Daylight Time),Fri Aug 29 2014 16:37:41 GMT+0200 (Central European Daylight Time),7,137739,m,-1,0,-1,-1,0.088353414,-0.998871327,0.039759036,neu,3
45050,-10794313,0423d,1,0,1,a,f,-1,,Wed Sep 03 2014 14:14:30 GMT+0200 (Central European Daylight Time),Wed Sep 03 2014 14:15:23 GMT+0200 (Central European Daylight Time),Wed Sep 03 2014 14:18:33 GMT+0200 (Central European Daylight Time),Wed Sep 03 2014 14:19:05 GMT+0200 (Central European Daylight Time),52848,243257,m,-1,0,-1,-1,0.008835341,-0.997878133,-0.145783133,neu,1
39457,1648592672,0423x,5,0,5,a,f,-1,,Sat Aug 23 2014 01:44:13 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 23 2014 01:44:13 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 23 2014 01:45:52 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 23 2014 01:46:23 GMT+0800 (Malay Peninsula Standard Time),3,98916,m,-1,0,-1,-1,-0.733333333,0.103087226,0.781927711,pos,5
39568,-282051840,0423x,4,0,4,a,f,-1,,Sat Aug 23 2014 14:01:17 GMT+0200 (Central Europe Daylight Time),Sat Aug 23 2014 14:01:17 GMT+0200 (Central Europe Daylight Time),Sat Aug 23 2014 14:02:03 GMT+0200 (Central Europe Daylight Time),Sat Aug 23 2014 14:02:53 GMT+0200 (Central Europe Daylight Time),10,46360,m,-1,0,-1,-1,-0.415261044,-0.857499853,0.534538153,pos,4
39879,929904968,0423x,4,0,4,a,f,-1,,Tue Aug 26 2014 11:18:14 GMT+0200,Tue Aug 26 2014 11:18:57 GMT+0200,Tue Aug 26 2014 11:19:47 GMT+0200,Tue Aug 26 2014 11:20:09 GMT+0200,42603,93053,m,-1,0,-1,-1,-0.795180723,0.179013489,0.534538153,pos,4
43741,-1119530160,0423x,4,0,4,a,f,-1,,"Sat Aug 30 2014 11:06:34 GMT+0200 (VÃ¤steuropa, sommartid)","Sat Aug 30 2014 11:06:34 GMT+0200 (VÃ¤steuropa, sommartid)","Sat Aug 30 2014 11:07:19 GMT+0200 (VÃ¤steuropa, sommartid)","Sat Aug 30 2014 11:07:44 GMT+0200 (VÃ¤steuropa, sommartid)",3,45490,m,-1,0,-1,-1,-0.77751004,0.30220364,0.817269076,pos,4
43764,1026394496,0423x,5,0,5,a,f,-1,,Sat Aug 30 2014 12:15:33 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 12:15:33 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 12:16:18 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 12:16:33 GMT+0300 (FLE Daylight Time),5,45318,m,-1,0,-1,-1,-0.83935743,0.418441409,0.534538153,pos,5
43806,-2057808764,0423x,4,0,4,a,f,-1,,Sat Aug 30 2014 11:29:42 GMT+0200,Sat Aug 30 2014 11:29:42 GMT+0200,Sat Aug 30 2014 11:30:46 GMT+0200,Sat Aug 30 2014 11:31:04 GMT+0200,8,63378,m,-1,0,-1,-1,-1,1,-0.057429719,pos,4
43855,-991735411,0423x,3,0,3,a,f,-1,,Sat Aug 30 2014 11:48:20 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 11:48:20 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 11:49:05 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 11:49:21 GMT+0200 (Central European Daylight Time),3,45162,m,-1,0,-1,-1,-0.786345382,0.128497844,0.119277108,neu,3
44002,208920611,0423x,4,0,4,a,f,-1,,Sat Aug 30 2014 12:51:35 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 12:52:45 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 12:54:16 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 12:55:07 GMT+0200 (Central European Daylight Time),70321,160577,m,-1,0,-1,-1,-1,0.964839999,-0.013253012,pos,4
44003,290690662,0423x,4,0,4,a,f,-1,,Sat Aug 30 2014 13:54:02 GMT+0300 (GTB Standard Time),Sat Aug 30 2014 13:54:02 GMT+0300 (GTB Standard Time),Sat Aug 30 2014 13:54:49 GMT+0300 (GTB Standard Time),Sat Aug 30 2014 13:55:03 GMT+0300 (GTB Standard Time),15,47050,m,-1,0,-1,-1,-0.326907631,0.204060677,-0.799598394,pos,4
44541,1732699711,0423x,4,0,4,a,f,-1,,Sun Aug 31 2014 11:13:42 GMT+0200 (Central Europe Daylight Time),Sun Aug 31 2014 11:13:42 GMT+0200 (Central Europe Daylight Time),Sun Aug 31 2014 11:14:28 GMT+0200 (Central Europe Daylight Time),Sun Aug 31 2014 11:14:45 GMT+0200 (Central Europe Daylight Time),3,46133,m,-1,0,-1,-1,-0.64939759,-0.380264255,0.693574297,pos,4
44673,622644722,0423x,4,0,4,a,f,-1,,Sun Aug 31 2014 16:58:16 GMT+0300 (GTB Daylight Time),Sun Aug 31 2014 16:58:16 GMT+0300 (GTB Daylight Time),Sun Aug 31 2014 16:59:37 GMT+0300 (GTB Daylight Time),Sun Aug 31 2014 16:59:59 GMT+0300 (GTB Daylight Time),2,80340,m,-1,0,-1,-1,-1,1,-0.313654618,pos,4
44695,1456375473,0423x,2,0,2,a,f,-1,,Sun Aug 31 2014 15:38:19 GMT+0100 (GMT Daylight Time),Sun Aug 31 2014 15:38:19 GMT+0100 (GMT Daylight Time),Sun Aug 31 2014 15:39:05 GMT+0100 (GMT Daylight Time),Sun Aug 31 2014 15:39:47 GMT+0100 (GMT Daylight Time),4,46011,m,-1,0,-1,-1,0.19437751,-0.996381279,-0.163453815,neu,2
44781,-1750223592,0423x,4,0,4,a,f,-1,,Mon Sep 01 2014 02:43:52 GMT+0200 (Central Europe Standard Time),Mon Sep 01 2014 02:43:52 GMT+0200 (Central Europe Standard Time),Mon Sep 01 2014 02:44:38 GMT+0200 (Central Europe Standard Time),Mon Sep 01 2014 02:45:01 GMT+0200 (Central Europe Standard Time),15,46782,m,-1,0,-1,-1,-0.706827309,0.103087226,0.781927711,pos,4
37371,187469339,0520a,2,0,2,a,f,-1,,Wed Jul 30 2014 05:39:25 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 05:39:25 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 05:45:07 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 05:46:44 GMT+0300 (E. Europe Daylight Time),16,342358,f,1,0,-1,-1,-0.079518072,-0.976154253,-0.366666667,neu,2
37557,-7440674,0520a,1,0,1,a,f,-1,,Tue Jul 29 2014 21:52:42 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 21:52:42 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 22:12:15 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 22:12:27 GMT-0700 (Pacific Standard Time),32,1173309,f,-1,0,-1,-1,-0.212048193,-0.245814568,-0.720080321,neg,1
37753,327994657,0520a,1,0,1,a,f,-1,,Wed Jul 30 2014 15:05:41 GMT+0700 (SE Asia Standard Time),Wed Jul 30 2014 15:07:24 GMT+0700 (SE Asia Standard Time),Wed Jul 30 2014 15:16:57 GMT+0700 (SE Asia Standard Time),Wed Jul 30 2014 15:17:38 GMT+0700 (SE Asia Standard Time),102658,675506,f,-1,0,-1,-1,0.026506024,-0.961507255,-0.410843373,neg,1
37770,-1185942687,0520a,3,0,3,a,f,-1,,Wed Jul 30 2014 08:19:43 GMT+0000 (Maroc),Wed Jul 30 2014 08:21:11 GMT+0000 (Maroc),Wed Jul 30 2014 08:25:52 GMT+0000 (Maroc),Wed Jul 30 2014 08:26:24 GMT+0000 (Maroc),87470,369072,f,-1,0,-1,-1,-0.318072289,-0.985961823,0.075100402,neu,3
37879,-113005419,0520a,2,0,2,a,f,-1,,Wed Jul 30 2014 11:24:13 GMT+0200,Wed Jul 30 2014 11:24:13 GMT+0200,Wed Jul 30 2014 11:26:52 GMT+0200,Wed Jul 30 2014 11:27:15 GMT+0200,4,159742,f,-1,0,-1,-1,0.044176707,-0.661157962,-0.622891566,neg,2
38170,-211883220,0520a,1,0,1,a,f,-1,complete lack of interest,Wed Jul 30 2014 15:58:23 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 15:58:23 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 16:01:11 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 16:01:53 GMT+0200 (Central Europe Daylight Time),5,167235,f,-1,0,-1,-1,-0.044176707,-0.918005508,-0.481526104,neg,1
38574,620172078,0520a,2,0,2,a,f,-1,,Thu Jul 31 2014 15:39:55 GMT+0300 (GTB Standard Time),Thu Jul 31 2014 15:41:01 GMT+0300 (GTB Standard Time),Thu Jul 31 2014 15:43:41 GMT+0300 (GTB Standard Time),Thu Jul 31 2014 15:44:38 GMT+0300 (GTB Standard Time),66182,226025,f,-1,0,-1,-1,0.008835341,-0.948794336,0.437349398,neg,2
38759,-383660296,0520a,4,0,4,a,f,-1,,Sat Aug 02 2014 17:11:34 GMT+0300 (GTB Daylight Time),Sat Aug 02 2014 17:11:34 GMT+0300 (GTB Daylight Time),Sat Aug 02 2014 17:14:13 GMT+0300 (GTB Daylight Time),Sat Aug 02 2014 17:14:59 GMT+0300 (GTB Daylight Time),6,159130,f,-1,0,-1,-1,-0.441767068,-0.918005508,-0.481526104,neg,4
38941,-296846550,0520a,1,3,3,a,f,1,,Wed Aug 06 2014 12:05:49 GMT+0300 (GTB Daylight Time),Wed Aug 06 2014 12:09:39 GMT+0300 (GTB Daylight Time),Wed Aug 06 2014 12:13:49 GMT+0300 (GTB Daylight Time),Wed Aug 06 2014 12:16:06 GMT+0300 (GTB Daylight Time),230772,480713,f,-1,0,-1,-1,0.097188755,-0.909995156,-0.490361446,neu,3
39830,-627491915,0520a,1,2,2,a,f,1,low to medium arousal levels,Mon Aug 25 2014 14:52:09 GMT+0300 (FLE Daylight Time),Mon Aug 25 2014 14:52:09 GMT+0300 (FLE Daylight Time),Mon Aug 25 2014 14:55:28 GMT+0300 (FLE Daylight Time),Mon Aug 25 2014 14:56:11 GMT+0300 (FLE Daylight Time),5,199298,f,-1,0,-1,-1,-0.344578313,-0.943707957,-0.446184739,neu,2
45024,577359460,0520a,1,0,1,a,f,-1,,Wed Sep 03 2014 06:08:10 GMT-0400 (Eastern Standard Time),Wed Sep 03 2014 06:08:10 GMT-0400 (Eastern Standard Time),Wed Sep 03 2014 06:10:47 GMT-0400 (Eastern Standard Time),Wed Sep 03 2014 06:11:18 GMT-0400 (Eastern Standard Time),15,156650,f,-1,0,-1,-1,-0.035341365,-0.986623449,-0.313654618,neg,1
37342,1870868286,0520b,2,0,2,a,f,-1,,Wed Jul 30 2014 04:23:36 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:23:36 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:25:57 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 04:26:20 GMT+0200 (Central Europe Daylight Time),2,140973,f,1,0,-1,-1,-0.2562249,-0.992866771,-0.136947791,neu,2
37447,-1763777840,0520b,3,0,3,a,f,-1,,Wed Jul 30 2014 06:27:46 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 06:27:46 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 06:30:09 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 06:30:28 GMT+0300 (GTB Daylight Time),3,142460,f,1,0,-1,-1,-0.19437751,-0.996381279,-0.136947791,neu,3
37510,801571006,0520b,1,0,1,a,f,-1,,Tue Jul 29 2014 21:19:08 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:19:08 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:22:09 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 21:22:37 GMT-0700 (Pacific Daylight Time),3,180735,f,1,0,-1,-1,-0.733333333,-0.174005648,-0.06626506,neu,1
37570,-7440674,0520b,1,0,1,a,f,-1,,Tue Jul 29 2014 22:12:32 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 22:12:32 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 22:33:02 GMT-0700 (Pacific Standard Time),Tue Jul 29 2014 22:33:13 GMT-0700 (Pacific Standard Time),32,1229666,f,1,0,-1,-1,-0.238554217,-0.049639052,-0.755421687,neg,1
37583,1477431870,0520b,3,0,3,a,f,-1,,Wed Jul 30 2014 08:47:09 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 08:48:17 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 08:51:08 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 08:51:42 GMT+0300 (GTB Daylight Time),67148,238276,m,1,0,-1,-1,-0.291566265,0.103087226,-0.781927711,neu,3
37779,-1185942687,0520b,3,4,4,a,f,1,,Wed Jul 30 2014 08:28:08 GMT+0000 (Maroc),Wed Jul 30 2014 08:28:08 GMT+0000 (Maroc),Wed Jul 30 2014 08:31:48 GMT+0000 (Maroc),Wed Jul 30 2014 08:32:29 GMT+0000 (Maroc),13,219929,f,1,0,-1,-1,-0.06184739,-0.998924835,0.083935743,neg,4
37864,-432686749,0520b,3,0,3,a,f,-1,,Wed Jul 30 2014 12:14:08 GMT+0300 (EEST),Wed Jul 30 2014 12:14:08 GMT+0300 (EEST),Wed Jul 30 2014 12:16:28 GMT+0300 (EEST),Wed Jul 30 2014 12:16:56 GMT+0300 (EEST),7,140769,f,1,0,-1,-1,-0.057429719,-0.918005508,0.481526104,neu,3
37931,-783059057,0520b,1,0,1,a,f,-1,,Wed Jul 30 2014 12:47:04 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 12:47:04 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 12:49:35 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 12:50:06 GMT+0300 (E. Europe Daylight Time),8,151205,f,1,0,-1,-1,0.136947791,-0.994401353,-0.234136546,neu,1
38741,-1661052871,0520b,1,3,3,a,f,1,,Fri Aug 01 2014 20:52:27 GMT-0400 (Pacific SA Standard Time),Fri Aug 01 2014 20:52:27 GMT-0400 (Pacific SA Standard Time),Fri Aug 01 2014 20:55:06 GMT-0400 (Pacific SA Standard Time),Fri Aug 01 2014 20:55:28 GMT-0400 (Pacific SA Standard Time),7,159068,f,1,0,-1,-1,0.203212851,-0.996012624,-0.181124498,neu,3
38946,-296846550,0520b,3,0,3,a,f,-1,,Wed Aug 06 2014 12:39:46 GMT+0300 (GTB Daylight Time),Wed Aug 06 2014 12:39:46 GMT+0300 (GTB Daylight Time),Wed Aug 06 2014 12:43:33 GMT+0300 (GTB Daylight Time),Wed Aug 06 2014 12:44:04 GMT+0300 (GTB Daylight Time),18,227037,f,1,0,-1,-1,0.167871486,0.001119694,0.764257028,neu,3
45118,187965235,0520b,3,0,3,a,f,-1,,Wed Sep 03 2014 20:35:26 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Sep 03 2014 20:36:12 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Sep 03 2014 20:38:57 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),Wed Sep 03 2014 20:39:26 GMT+0300 (Î˜Îµ�?�?Î¹Î½Î® �?Ž�?�?Î± GTB),46385,211504,f,1,0,-1,-1,0.123694779,0.67268319,-0.896787149,neu,3
37479,-1193487118,0525a,3,0,3,a,f,-1,,Wed Jul 30 2014 00:13:11 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 00:13:11 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 00:14:37 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 00:14:55 GMT-0400 (Eastern Daylight Time),6,85618,f,-1,0,-1,-1,-0.335742972,1,-1,neu,3
37924,-113005419,0525a,4,0,4,a,f,-1,,Wed Jul 30 2014 11:46:57 GMT+0200,Wed Jul 30 2014 11:46:57 GMT+0200,Wed Jul 30 2014 11:47:58 GMT+0200,Wed Jul 30 2014 11:48:10 GMT+0200,5,61753,f,-1,0,-1,-1,-0.088353414,-0.499656371,-0.667068273,pos,4
38031,1935569165,0525a,4,0,4,a,f,-1,,Wed Jul 30 2014 12:59:04 GMT+0200 (Hora de verano romance),Wed Jul 30 2014 12:59:04 GMT+0200 (Hora de verano romance),Wed Jul 30 2014 13:00:08 GMT+0200 (Hora de verano romance),Wed Jul 30 2014 13:00:30 GMT+0200 (Hora de verano romance),4,63102,f,-1,0,-1,-1,-0.688604687,-0.403874328,-0.154618339,pos,4
38050,-909737287,0525a,4,0,4,a,f,-1,,Wed Jul 30 2014 13:20:32 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:20:32 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:24:09 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 13:25:28 GMT+0200 (ora legale Europa occidentale),16,216984,f,-1,0,-1,-1,0.778062249,0.080800649,-0.066264925,neu,4
38271,35122590,0525a,3,0,3,a,f,-1,,"Wed Jul 30 2014 18:07:20 GMT+0300 (GTB, orÄƒ de varÄƒ)","Wed Jul 30 2014 18:07:20 GMT+0300 (GTB, orÄƒ de varÄƒ)","Wed Jul 30 2014 18:08:21 GMT+0300 (GTB, orÄƒ de varÄƒ)","Wed Jul 30 2014 18:08:47 GMT+0300 (GTB, orÄƒ de varÄƒ)",3,61084,f,-1,0,-1,-1,0.786345382,0.128497844,-0.543373494,neu,3
38286,970447765,0525a,3,0,3,a,f,-1,,Wed Jul 30 2014 17:20:18 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:20:18 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:21:29 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:22:02 GMT+0200 (ora legale Europa occidentale),6,70527,f,-1,0,-1,-1,-0.512449799,0.253594166,-0.808433735,neu,3
38315,-1695236719,0525a,3,0,3,a,f,-1,,Wed Jul 30 2014 18:09:00 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 18:10:00 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 18:11:44 GMT+0200 (Central Europe Daylight Time),Wed Jul 30 2014 18:12:14 GMT+0200 (Central Europe Daylight Time),59958,163936,f,-1,0,-1,-1,-0.556626506,0.001119694,-0.764257028,neu,3
